journal_id,name,publisher,website,p_issn,e_issn,subject_area,accreditation,scopus_indexed,garuda_indexed,Impact,H5-index,Citations 5yr,Citations
10587,Sasambo Journal of Pharmacy,Universitas Mataram,http://jffk.unram.ac.id/index.php/sjp,27232824,27232832,,S4Accredited,False,True,"0,00",13,449,455
1635,BIBLIOTIKA : Jurnal Kajian Perpustakaan dan Informasi,"Program Studi Ilmu Perpustakaan, Jurusan Sastra Indonesia, Fakultas Sastra Universitas Negeri Malang",http://journal2.um.ac.id/index.php/bibliotika,0,25793802,Science,S4Accredited,False,True,"0,00",10,525,703
4324,Tapis : Jurnal Penelitian Ilmiah,Lembaga Penelitian dan Pengabdian kepada Masyarakat,http://e-journal.metrouniv.ac.id/index.php/tapis/,25793233,2580068X,,S4Accredited,False,True,"0,00",14,649,711
4502,Unnes Journal of Mathematics,Universitas Negeri Semarang,https://journal.unnes.ac.id/journals/ujm,22526943,24605859,Education,S4Accredited,False,True,"0,00",9,556,643
14253,Al-Iftah: Journal of Islamic studies and society,Institut Agama Islam Negeri Parepare,https://ejurnal.iainpare.ac.id/index.php/aliftah,0,27971686,,S4Accredited,False,True,"0,00",0,0,0
17048,"Taushiah: Jurnal Hukum, Pendidikan dan Kemasyarakatan",Universitas Islam Sumatera Utara,https://jurnal.uisu.ac.id/index.php/tsh,0,25991353,,S4Accredited,False,True,"0,00",0,0,0
16153,Inaba of Community Services Journal,Universitas Indonesia Membangun,https://journals.inaba.ac.id/index.php/inacos,28296540,28295390,,S4Accredited,False,True,"0,00",0,0,0
6047,Riau Law Journal,Fakultas Hukum Universitas Riau,https://rlj.ejournal.unri.ac.id/index.php/RLJ,25798669,25798693,,S4Accredited,False,True,"0,00",12,573,613
15768,International Journal of Multidisciplinary Approach Research and Science,PT. Riset Press International,https://risetpress.com/index.php/ijmars,29880076,2987226X,,S4Accredited,False,True,"0,00",0,0,0
16472,Mitsaq : Islamic Family Law Journal,Universitas Islam Negeri Sultan Aji Muhammad Idris Samarinda,https://journal.uinsi.ac.id/index.php/mitsaq,29860644,29860644,,S4Accredited,False,True,"0,00",0,0,0
5603,Jurnal Manajemen Aset Infrastruktur dan Fasilitas,Institut Teknologi Sepuluh Nopember Surabaya,https://journal.its.ac.id/index.php/jmaif,26151839,26151847,,S4Accredited,False,True,"0,00",14,611,705
6650,Dialektika: Jurnal Ekonomi dan Ilmu Sosial,Universitas Islam Raden Rahmat Malang,http://ejournal.uniramalang.ac.id/index.php/dialektika/index,25024094,2598781X,,S4Accredited,False,True,"0,00",16,1.065,1.114
14005,Scan : Jurnal Teknologi Informasi dan Komunikasi,"Program Studi Teknik Informatika, Fakultas Ilmu Komputer, Universitas Pembangunan Nasional",http://ejournal.upnjatim.ac.id/index.php/scan,19780087,26866099,,S4Accredited,False,True,"0,00",13,857,1.033
7169,Cakrawala Management Business Journal,Universitas Papua,https://journal.feb.unipa.ac.id/index.php/cmbj,26229951,26230887,,S4Accredited,False,True,"0,00",13,585,666
6362,KAGANGA: Jurnal Pendidikan Sejarah dan Riset Sosial-Humaniora,IPM2KPE,https://journal.ipm2kpe.or.id/index.php/KAGANGA,2621119X,25984934,,S4Accredited,False,True,"0,00",8,166,178
10976,Jurnal Digital Media dan Relationship,Universitas Adhirajasa Reswara Sanjaya,http://ejurnal.ars.ac.id/index.php/jdigital,0,27227413,,S4Accredited,False,True,"0,00",8,273,290
5123,Jurnal e-CliniC,Universitas Sam Ratulangi - Perhimpunan Ahli Anatomi Indonesia Komisariat Manado,https://ejournal.unsrat.ac.id/index.php/eclinic/issue/archive,|,23375949,,S4Accredited,False,True,"0,00",20,1.583,2.444
7020,JURNAL SAINS DAN TEKNOLOGI REAKSI,Politeknik Negeri Lhokseumawe,http://e-jurnal.pnl.ac.id/JSTR/,1693248X,25491202,,S4Accredited,False,True,"0,00",7,162,177
5650,Jurnal Ilmu Keperawatan Maternitas,Persatuan Perawat Nasional Indonesia (PPNI) Jawa Tengah,https://journal.ppnijateng.org/index.php/jikm,|,26212994,,S4Accredited,False,True,"0,00",5,79,89
6385,CHEMISTRY PROGRESS,Universitas Sam Ratulangi,http://ejournal.unsrat.ac.id/index.php/chemprog,19795920,27158365,,S4Accredited,False,True,"0,00",23,2.204,3.540
8893,JTTM: Jurnal Terapan Teknik Mesin,Sekolah Tinggi Teknologi Muhammadiyah Cileungsi,http://jurnal.sttmcileungsi.ac.id/index.php/jttm,27215377,27217825,Engineering,S4Accredited,False,True,"0,00",9,346,346
11710,Journal of English Education and Linguistics,Sekolah Tinggi Agama Islam Negeri Mandailing Natal,https://jurnal.stain-madina.ac.id/index.php/je2l,27222667,27218236,,S4Accredited,False,True,"0,00",0,0,0
1895,Seling: Journal of PGRA Study Program,Sekolah Tinggi Ilmu Tarbiyah Nahdlatul Ulama Al Hikmah Mojokerto,https://jurnal.stitnualhikmah.ac.id/index.php/seling,2528083X,25408801,Education,S4Accredited,False,True,"0,00",14,792,960
5549,MAQASID: Jurnal Studi Hukum Islam,UM Surabaya Publishing,http://journal.um-surabaya.ac.id/index.php/Maqasid/issue/archive,22525289,26152622,,S4Accredited,False,True,"0,00",1,2,2
15217,Jurnal Arsitektur Kolaborasi,Universitas Pandanaran,http://jurnal.kolaborasi.unpand.ac.id/index.php/KOLABORASI,28082435,28082427,,S4Accredited,False,True,"0,00",0,0,0
16567,Asian Journal of Applied Education,PT FORMOSA CENDEKIA GLOBAL,https://journal.formosapublisher.org/index.php/ajae,0,29635241,,S4Accredited,False,True,"0,00",0,0,0
15821,Abdi Masyarakat UIKA,Universitas Ibn Khaldun Bogor,https://pkm.uika-bogor.ac.id/index.php/amk,0,2964366X,"Religion, Economy, Humanities, Health, Science, Education, Social",S4Accredited,False,True,"0,00",2,20,20
13266,International Journal of Humanities Education and Social Sciences,CV. AFDIFAL MAJU BERKAH,https://ijhess.com/index.php/ijhess,28081765,28081765,,S4Accredited,False,True,"0,00",0,0,0
17267,Andalasian International Journal of Entomology,Universitas Andalas,http://aijent.lppm.unand.ac.id/index.php/aijent,0,30262461,,S4Accredited,False,True,"0,00",0,0,0
15921,Janus,"Departemen Arkeologi, Universitas Gadjah Mada",https://journal.ugm.ac.id/v3/janus,0,29879612,,S4Accredited,False,True,"0,00",0,0,0
9357,Islamic Management and Empowerment Journal,Universitas Islam Negeri (UIN) Salatiga,https://ejournal.uinsalatiga.ac.id/index.php/imej/index,2685953X,26860317,,S4Accredited,False,True,"0,00",31,3.630,4.426
14195,Jurnal Riset Rumpun Ilmu Hewani (JURRIH),Pusat Riset dan Inovasi Nasional,https://prin.or.id/index.php/JURRIH,28289404,28289412,,S4Accredited,False,True,"0,00",5,95,95
14245,"Indonesian Journal of School Counseling: Theory, Application, and Development",Universitas Negeri Makassar,https://ojs.unm.ac.id/ijosc,27751708,2775555X,,S4Accredited,False,True,"0,00",3,208,209
13760,Setia Mengabdi: Jurnal Pengabdian Kepada Masyarakat,politeknik stia lan bandung,https://setiamengabdi.stialanbandung.ac.id/index.php/stiamengabdi,0,27982122,,S4Accredited,False,True,"0,00",6,130,131
16853,PEDAGOGIC: Indonesian Journal of Science Education and Technology,Lembaga Intelektual Muda Maluku,https://ejournal.indo-intellectual.id/index.php/ijset/index/index,2963606X,29630894,,S4Accredited,False,True,"0,00",0,0,0
16111,Margin: Jurnal Lentera Managemen Keuangan,PT Lentera Ilmu Nusantara,https://jurnal.lenteranusa.id/index.php/margin,0,29865654,,S4Accredited,False,True,"0,00",0,0,0
11837,IJIGAEd: Indonesian Journal of Islamic Golden Age Education,UNIVERSITAS ISLAM NEGERI JURAI SIWO LAMPUNG,https://e-journal.metrouniv.ac.id/index.php/IJIGAEd,27462269,28279166,,S4Accredited,False,True,"0,00",0,0,0
14594,JISIP UNJA (Jurnal Ilmu Sosial Ilmu Politik Universitas Jambi),Universitas Jambi,https://online-journal.unja.ac.id/jisip,2597789X,25977938,,S4Accredited,False,True,"0,00",10,361,366
6892,Studi Budaya Nusantara,Universitas Brawijaya,https://jsbn.ub.ac.id/index.php/sbn/index,0,26211068,,S4Accredited,False,True,"0,00",4,59,60
15711,Jurnal Ekonomi dan Bisnis,Yayasan Jompa Research and Development,https://jurnal.jomparnd.com/index.php/jk,28290011,28288858,,S4Accredited,False,True,"0,00",0,0,0
9244,Borobudur,Balai Konservasi borobudur,http://borobudur.kemdikbud.go.id//index.php/jurnalkonservasicagarbudaya,19788584,27211517,,S4Accredited,False,True,"0,00",0,0,0
16394,Expensive: Jurnal Akuntansi dan Keuangan,Universitas Muhammadiyah Metro,https://scholar.ummetro.ac.id/index.php/expensive,28295609,28294807,,S4Accredited,False,True,"0,00",0,0,0
16444,GEOFORUM Jurnal Geografi dan Pendidikan Geografi,Universitas Pattimura,https://ojs3.unpatti.ac.id/index.php/jgse,0,28306899,,S4Accredited,False,True,"0,00",0,0,0
16104,Journal of Sport Science and Tourism Activity,Universitas Sultan Ageng Tirtayasa,https://jurnal.untirta.ac.id/index.php/JOSITA,0,2830375X,,S4Accredited,False,True,"0,00",0,0,0
11291,Pelita Eksakta,Universitas Negeri Padang,http://pelitaeksakta.ppj.unp.ac.id/index.php/pelitaeksakta,|,26150719,,S4Accredited,False,True,"0,00",7,153,191
14989,Journal of Education and Counseling (JECO),Universitas Masoem,https://jurnal.masoemuniversity.ac.id/index.php/educationcounseling,0,27471780,,S4Accredited,False,True,"0,00",2,84,85
4769,Tamaddun: Jurnal Kebudayaan dan Sastra Islam,Universitas Islam Negeri Raden Fatah Palembang,http://jurnal.radenfatah.ac.id/index.php/tamaddun,14129027,2622531X,,S4Accredited,False,True,"0,00",14,947,1.125
8508,Jurnal Mediasosian : Jurnal Ilmu Sosial dan Administrasi Negara,Universitas Kadiri,http://ojs.unik-kediri.ac.id/index.php/mediasosian,2579342X,26205149,,S4Accredited,False,True,"0,00",7,129,129
10868,Pillar of Physics Education : Jurnal Berkala Ilmiah Pendidikan Fisika,Universitas Negeri Padang,http://ejournal.unp.ac.id/students/index.php/pfis,23379618,26848880,,S4Accredited,False,True,"0,00",15,816,1.147
15237,Jurnal Teknik Informatika dan Elektro (JURTIE),Universitas Gajah Putih,https://jurnal.ugp.ac.id/index.php/JURTIE,2809770X,28097742,,S4Accredited,False,True,"0,00",9,238,238
6329,Jurnal Ilmiah Kesehatan,Universitas Mohammad Husni Thamrin,http://journal.thamrin.ac.id/index.php/jikmht/issue/archive,23019255,26561190,,S4Accredited,False,True,"0,00",18,864,950
3113,Jurnal Ilmiah Media Sisfo,Universitas Dinamika Bangsa Jambi,https://ejournal.unama.ac.id/index.php/mediasisfo,19788126,25277340,Science,S4Accredited,False,True,"0,00",17,1.028,1.226
17198,JISEF : Journal Of International Sharia Economics And Financial,Pusat Studi Ekonomi Publikasi Ilmiah dan Pengembangan SDM,https://azramedia-indonesia.azramediaindonesia.com/index.php/JISEF,0,28295226,,S4Accredited,False,True,"0,00",0,0,0
15773,Taruna Law,Sekolah Tinggi Agama Islam Taruna Surabaya,https://journal.staitaruna.ac.id/index.php/jls,29860423,29858925,,S4Accredited,False,True,"0,00",0,0,0
17148,Score: Jurnal Lentera Manajemen Pemasaran,PT Lentera Ilmu Nusantara,https://jurnal.lenteranusa.id/index.php/score,0,29877903,,S4Accredited,False,True,"0,00",0,0,0
12070,PENTAS : Pendidikan Bahasa dan Sastra Indonesia,Universitas Islam Darul Ulum,http://e-jurnal.unisda.ac.id/index.php/pentas,2442787X,25798979,,S4Accredited,False,True,"0,00",0,0,0
11324,at-Tarbiyah al-Mustamirrah: Jurnal Pendidikan Islam,Universitas Islam Negeri Mahmud Yunus Batusangkar,https://ojs.iainbatusangkar.ac.id/ojs/index.php/at-tarbiyah,27757099,27757498,,S4Accredited,False,True,"0,00",8,222,223
9408,Journal of Physical and Outdoor Education,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Pasundan,https://jpoe.stkippasundan.ac.id/index.php/jpoe,26561883,27219992,,S4Accredited,False,True,"0,00",24,1.279,1.287
2843,Metalingua: Jurnal Penelitian Bahasa,Kementerian Pendidikan dan Kebudayaan,http://metalingua.kemdikbud.go.id/jurnal/index.php/metalingua,1693685X,25802143,Education,S4Accredited,False,True,"0,00",4,73,113
16199,Journal of Socio-Cultural Sustainability and Resilience,"Institute for Advanced Science, Social, and Sustainable Future",https://journal-iasssf.com/index.php/JSCSR,0,30250269,,S4Accredited,False,True,"0,00",0,0,0
14492,Tolis Ilmiah: Jurnal Penelitian,Universitas Madako Tolitoli,https://ojs.umada.ac.id/index.php/Tolis_Ilmiah,26564254,27161323,,S4Accredited,False,True,"0,00",8,273,283
13869,GANESHA MEDICINA,Universitas Pendidikan Ganesha,https://ejournal.undiksha.ac.id/index.php/GM,0,27978672,,S4Accredited,False,True,"0,00",0,0,0
16063,Inisiatif: Jurnal Dedikasi Pengabdian Masyarakat,PT. Pusmedia Group Indonesia,https://journal.nahnuinisiatif.com/index.php/Inisiatif,0,29871301,,S4Accredited,False,True,"0,00",0,0,0
6119,Jurnal Pseudocode,UNIB Press,https://ejournal.unib.ac.id/index.php/pseudocode,23555920,26551845,,S4Accredited,False,True,"0,00",24,2.173,2.797
9159,VOX DEI: Jurnal Teologi dan PastoralÂ,Sekolah Tinggi Teologi Ekumene Jakarta,https://jurnal.sttekumene.ac.id/index.php/VoxDei,26570777,27232751,,S4Accredited,False,True,"0,00",12,400,414
17161,Journal of Food Technology and Health,Universitas Sahid Jakarta,http://jurnal.usahid.ac.id/index.php/teknologi_pangan,0,26207753,,S4Accredited,False,True,"0,00",0,0,0
3741,Jurnal Kesehatan Al-Irsyad,Universitas Al-Irsyad Cilacap,http://e-jurnal.stikesalirsyadclp.ac.id/index.php/jka,20860722,25496603,Health,S4Accredited,False,True,"0,00",17,1.499,1.670
12145,Historiography: Journal of Indonesian History and Education,Universitas Negeri Malang,http://journal2.um.ac.id/index.php/JDS/index,0,27984907,,S4Accredited,False,True,"0,00",8,258,259
15810,The Journal of Society Medicine (JSOCMED),PT. CoinReads Media Prima,https://jsocmed.org/index.php/go,0,29645565,,S4Accredited,False,True,"0,00",0,0,0
5798,"Jurnal Kesehatan Bakti Tunas Husada: Jurnal Ilmu-ilmu Keperawatan, Analis Kesehatan dan Farmasi",LPPM Universitas Bakti Tunas Husada,https://ejurnal.universitas-bth.ac.id/index.php/P3M_JKBTH/index,1979004X,26214660,,S4Accredited,False,True,"0,00",18,1.108,1.603
9248,BUSTANUL FUQAHA: Jurnal Bidang Hukum Islam,Sekolah Tinggi Ilmu Islam dan Bahasa Arab Makassar,https://journal.stiba.ac.id/index.php/bustanul/index,|,27236021,,S4Accredited,False,True,"0,00",15,839,896
15237,Jurnal Teknik Informatika dan Elektro (JURTIE),Universitas Gajah Putih,https://jurnal.ugp.ac.id/index.php/JURTIE,2809770X,28097742,,S4Accredited,False,True,"0,00",9,238,238
3113,Jurnal Ilmiah Media Sisfo,Universitas Dinamika Bangsa Jambi,https://ejournal.unama.ac.id/index.php/mediasisfo,19788126,25277340,Science,S4Accredited,False,True,"0,00",17,1.028,1.226
15030,"Triangulasi: Jurnal Pendidikan Kebahasaan, Kesastraan, dan Pembelajaran",Universitas Pakuan,https://journal.unpak.ac.id/index.php/triangulasi,25493507,27985792,,S4Accredited,False,True,"0,00",0,0,0
10689,Veteran Law Review,Fakultas Hukum Universitas Pembangunan Nasional,https://ejournal.upnvj.ac.id/index.php/Velrev/issue/archive,26551608,26551594,,S4Accredited,False,True,"0,00",0,0,0
13214,PESHUM,CV ULIL ALBAB CORP,http://ulilalbabinstitute.id/index.php/PESHUM,0,28288017,"Humanities, Education, Social",S4Accredited,False,True,"0,00",14,1.073,1.076
2482,Briliant: Jurnal Riset dan Konseptual,Lembaga Penelitian dan Pengabdian Masyarakat Universitas Nahdlatul Ulama Blitar,http://jurnal.unublitar.ac.id/index.php/briliant,25414216,25414224,"Science, Education, Engineering",S4Accredited,False,True,"0,00",16,1.333,1.620
11358,Jurnal Kolaborasi Resolusi Konflik,Universitas Padjadjaran,http://jurnal.unpad.ac.id/jkrk,26558823,26561786,,S4Accredited,False,True,"0,00",10,362,382
14951,Journal of Community Empowerment,Universitas Muhammadiyah Mataram,https://journal.ummat.ac.id/index.php/jce,29619459,29637090,,S4Accredited,False,True,"0,00",0,0,0
16651,Community Empowerment : Jurnal Pengabdian dan Pemberdayaan Masyarakat,Fisip UIN Sunan Gunung Djati Bandung,https://ejournal.uinsgd.ac.id/index.php/commen,0,30318610,,S4Accredited,False,True,"0,00",0,0,0
15880,Apollo: Journal of Tourism and Business,CV. Media Digital Publikasi Indonesia,https://journal.mediadigitalpublikasi.com/index.php/apollo,0,29855810,,S4Accredited,False,True,"0,00",0,0,0
10148,JURNAL KESEJAHTERAAN DAN PELAYANAN SOSIAL,Universitas Halu Oleo,http://jkps.uho.ac.id/index.php/journal,0,27163857,,S4Accredited,False,True,"0,00",3,61,65
9159,VOX DEI: Jurnal Teologi dan PastoralÂ,Sekolah Tinggi Teologi Ekumene Jakarta,https://jurnal.sttekumene.ac.id/index.php/VoxDei,26570777,27232751,,S4Accredited,False,True,"0,00",12,400,414
2614,JESS (Journal of Educational Social Studies),Universitas Negeri Semarang,https://journal.unnes.ac.id/journals/jess,22526390,25024442,"Education, Social",S4Accredited,False,True,"0,00",13,672,775
11958,Unesa Journal of Chemistry,Universitas Negeri Surabaya,https://ejournal.unesa.ac.id/index.php/unesa-journal-of-chemistry,0,22528180,,S4Accredited,False,True,"0,00",17,1.561,2.340
9273,"EDU-KATA: Jurnal Bahasa, Sastra, dan Pembelajarannya",Universitas Islam Darul Ulum,http://e-jurnal.unisda.ac.id/index.php/kata,23551356,25795015,,S4Accredited,False,True,"0,00",5,73,75
4079,JSM (Jurnal Surya Medika),Institute for Research and Community Services Universitas Muhammadiyah Palangkaraya,http://journal.umpr.ac.id/index.php/jsm,24607266,26552051,"Health, Science",S4Accredited,False,True,"0,00",27,3.561,3.827
13280,International Journal of Innovation and Education Research,Universitas Bengkulu,https://ejournal.unib.ac.id/ijier,27749088,27748251,,S4Accredited,False,True,"0,00",5,94,94
12145,Historiography: Journal of Indonesian History and Education,Universitas Negeri Malang,http://journal2.um.ac.id/index.php/JDS/index,0,27984907,,S4Accredited,False,True,"0,00",8,258,259
5445,TAJDID,"Lembaga Penelitian dan Pengembangan (LPP), Institut Agama Islam Darussalam (IAID) Ciamis, Jawa Barat, Indonesia",http://riset-iaid.net/index.php/tajdid,08549850,26218259,,S4Accredited,False,True,"0,00",36,3.179,3.343
6547,Justindo (Jurnal Sistem dan Teknologi Informasi Indonesia),Universitas Muhammadiyah Jember,http://jurnal.unmuhjember.ac.id/index.php/JUSTINDO/index,25025724,25415735,,S4Accredited,False,True,"0,00",13,778,910
16473,Development Policy and Management Review,Universitas Hasanuddin,https://journal.unhas.ac.id/index.php/DPMR,0,28305094,,S4Accredited,False,True,"0,00",0,0,0
348,International Journal of Active Learning,Universitas Negeri Semarang,https://journal.unnes.ac.id/journals/ijal,2528505X,26156377,Education,S4Accredited,False,True,"0,00",3,55,92
152,Catharsis: Journal of Arts Education,"Prodi Pendidikan Seni, Pascasarjana, Universitas Negeri Semarang",https://journal.unnes.ac.id/journals/catharsis,22526900,25024531,"Humanities, Education, Art",S4Accredited,False,True,"0,00",8,176,191
297,JTM-ITI (Jurnal Teknik Mesin ITI),Institut Teknologi Indonesia,https://jtmiti.org/index.php/JTM,25483854,25483854,Engineering,S4Accredited,False,True,"0,00",11,396,444
15773,Taruna Law,Sekolah Tinggi Agama Islam Taruna Surabaya,https://journal.staitaruna.ac.id/index.php/jls,29860423,29858925,,S4Accredited,False,True,"0,00",0,0,0
5853,Jurnal Pendidikan Akuntansi Indonesia,Program Studi Pendidikan Akuntansi Fakultas Ekonomi Universitas Negeri Yogyakarta,https://journal.uny.ac.id/index.php/jpakun/index,08539472,25025104,,S4Accredited,False,True,"0,00",32,6.543,11.432
